id,imdb_id,overview
264036,tt2005299,"Lawyers Andrew and Benjamin are friends who share a lot, but their work puts them on opposite sides. Their trials do not occur in this life but in the afterlife. They are members of the Sky Court deciding where a human soul should go after death- Heaven or Hell. Unexpectedly in one case personal interests of Andrew interfere: the man who made the proposal to his widow is on trial."
222030,tt2377398,A guy tries to find outside what he is unable to find inside.
187737,tt0207784,War drama inspired by real life events of the Italian partisan Otello Pighin.
235450,tt1773315,A documentary film that exposes the truth behind the Abortion Industry from the Pro Life perspective.
365065,tt2436672,A boy and his father are emotionally and physically separated on the day earth intermittently loses gravity.
171902,tt1385943,Once upon a time Central Europe was full of primeval forests. Those forests have disappeared long time ago. Only some green 'islands' seem to outlive the time. This documentary movie tells the story of those last oases.
333888,tt3625354,"Best friends Ermanno and Giacomo, owners of a bankrupt furniture company in a small town in Italy, discover oil in the courtyard of their now closed business. Tempted by visions of untold wealth, they soon discover just how expensive and chaotic it will prove to be to extract the black gold from the ground."
335031,tt4528386,Follows Machin's conflicted relationships with his girlfriend Emilia and with his best friend Culicich.
61314,tt0400507,
78340,tt0108369,"Irène, a strong french believer of communist utopia, is the happiest one when the Red Army Chorus announce they are coming to the Parisian stage."
84865,tt0984996,
359154,tt4699592,Last days of the great catalan president Lluis Companys.
82157,tt0402065,Marie is a 13 year old girl and blind. When she meets Herbert something wonderful begins.
43292,tt1014691,"A comedy film by Simona Izzo with Luca Zingaretti, Vanessa Incontrada, and Michela Cescon (ITALY 2007). Davide is a successful cook who practices his profession in the kitchen and in the bedroom, where he seduces women by mixing charm and spices. An embolus finally lands him in the hyperbaric chamber, and his illness forces him to retrace his life and the numerous women who shared it.—Carmine Pascuzzi"
128866,tt0370295,"When a small research plane carrying a group of science students and their professor crash-lands in the middle of nowhere, the survivors go to a nearby farmhouse to look for help but soon find themselves besieged by giant mutant spiders."
370168,tt4123562,"The story of a group of Milton Friedman's disciples that, backed by a military dictatorship, turned Chile into the first and most extreme neoliberal country in the world."
27941,tt1107397,"In the countryside, Alan and his friend Becky steal a creepy wooden box with a powerful voodoo stick inside from his voodooistic neighbor."
367492,tt4437212,Yasemin and Hakan had grow up in orphanages. They are never separated throughout their lives. The bond between them so strong that because of Yasemin's unilateral feelings to Hakan. Merve enters their life when they never expected. But life has a nasty surprise to Hakan that will change their life forever.
54769,tt0048014,"A rich man wins a vacation at a hotel but takes it in the disguise of a poor man under the supervision of his butler. The hotel manager gets tipped off about the plot, but misidentifies a money-less doctor as the eccentric."
225244,tt0045880,
331354,tt3720724,"Maria is 30 years old, she is a peculiar person and has one goal: become a normal person. But first of all she must discover what is exactly this. Which kind of person is she? Is she a normal person? What does exactly means? That question goes deeper into her mind. After she lists every requirements, she proposes to reach them. In that journey she will find her brother's help, Alex, a 25 years old boy who is mentally challenged and achieves every list requirements. She meets Borja as well, a boy obsessed with diets and lose weight. They will make a curious pact: she helps him to live an active and healthy live, and he helps her to meet her goal: become a normal person."
234815,tt0075089,"Three sisters run brothels protected by the authorities, abuse and prostitute young women under the false pretense of employing them as servants."
82265,tt0085241,The story of a boy and his family during the Spanish Civil War.
74919,tt0459505,"Five troubled lawmen (Marcin Dorocinski, Janusz Gajos, Andrzej Grabowski) pursue a brutal criminal."
379873,tt4778106,"Yuri Pelagatti (Albanese) wants the evidence of infidelity of his ex-wife and hires Arturo Merlino (Verdone), believing him a super detective. The two accidentally come into possession of a mysterious case filled up with money."
228184,tt4320900,"Pedrão and Jorginho are two bumbling security guards charged with protecting the world's most valuable ring. When the jewelry is stolen, they are accused of committing the crime and will have to fight to prove their innocence."
258585,tt0424810,
245324,tt0090998,There will be no other end to the world: fierce battles full of hatred and love for incest and wealth.
92988,tt0117945,"Nine persons sign up for a self-awareness course at an isolated country estate. Dr. Romero, a charismatic therapist, and his assistants confront the patients with their problems."
66541,tt0082182,"A middle-aged disabled man unknowingly begins a lonely hearts correspondence with his own unmarried sister, who takes care of him. As he writes more and more to her, he begins to fall in love, and she, knowing that it is her brother who is writing, discovers a new, tender side to him. But trouble looms when he asks to meet her in person.—Albert Sanchez Moreno"
152653,tt0117329,"A young woman visiting Paris, misses the last bus home, finds herself stranded on the outskirts of Paris. Entering a local club, she meets a troubled drug addict."
